CLIMATEZONE,YA,YP,LONGITUDE,LATITUDE,ELEVATION_METER,AREA_IN_CLIMATEZONE_HA,TOTAL_AREA_HA,NUMBER_OF_CONTRIBUTING_STATIONS,NUMBER_OF_CONTRIBUTING_CLIMATEZONES,HARVESTYEAR,SOWING_MONTH,MATURITY_DAYS,Irrigation_Type,STATIONNAME_Ariana,STATIONNAME_Beja,STATIONNAME_Ben Arous,STATIONNAME_Bizerte,STATIONNAME_Gabes,STATIONNAME_Gafsa,STATIONNAME_Jendouba,STATIONNAME_Kairouan,STATIONNAME_Kasserine,STATIONNAME_Kebili,STATIONNAME_Kef,STATIONNAME_Mahdia,STATIONNAME_Manouba,STATIONNAME_Medenine,STATIONNAME_Monastir,STATIONNAME_Nabeul,STATIONNAME_Sidi Bouzid,STATIONNAME_Siliana,STATIONNAME_Sousse,STATIONNAME_Tataouine,STATIONNAME_Tozeur,STATIONNAME_Tunis,STATIONNAME_Zaghouan,CROP_Almonds,CROP_Barley,CROP_Citrus,CROP_Dates,CROP_Oasis Cereals,CROP_Olives,CROP_Tomatoes,CROP_Vines,CROP_Wheat
3,2.62,4.125,10.5,33.36,220,9200,21500,2,5,2002,3,303.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3,2.63,4.11,10.5,33.36,220,9200,21500,2,3,2003,3,314.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3,4.4,5.455,10.5,33.36,220,9200,21500,1,2,2004,3,297.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3,2.21,4.175,10.5,33.36,220,9200,21500,3,3,2005,3,299.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3,3.3,5.4,10.5,33.36,220,9200,21500,3,4,2006,3,291.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3,3.93,5.735,10.5,33.36,220,9200,21500,2,4,2007,3,306.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3,3.09,5.285,10.5,33.36,220,9200,21500,3,5,2008,3,311.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3,2.83,3.71,10.5,33.36,220,9200,21500,1,5,2009,3,289.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3,3.07,5.555,10.5,33.36,220,9200,21500,1,1,2010,3,300.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3,3.66,5.965,10.5,33.36,220,9200,21500,2,3,2011,3,313.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3,3.92,5.46,10.5,33.36,220,9200,21500,1,1,2012,3,306.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3,3.73,5.46,10.5,33.36,220,9200,21500,1,5,1990,11,164.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3,4.35,6.115,10.5,33.36,220,9200,21500,2,2,1991,11,160.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3,3.73,7.26,10.5,33.36,220,9200,21500,2,2,1992,11,172.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3,3.92,4.96,10.5,33.36,220,9200,21500,2,4,1993,11,156.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3,3.44,6.04,10.5,33.36,220,9200,21500,1,3,1994,11,172.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3,3.41,6.35,10.5,33.36,220,9200,21500,1,5,1995,11,184.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3,3.16,6.27,10.5,33.36,220,9200,21500,2,2,1996,11,159.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3,4.09,5.265,10.5,33.36,220,9200,21500,3,1,1997,11,181.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3,3.86,7.105,10.5,33.36,220,9200,21500,3,5,1998,11,155.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3,4.07,5.01,10.5,33.36,220,9200,21500,3,5,1999,11,157.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3,3.86,6.220000000000001,10.5,33.36,220,9200,21500,3,4,2000,11,179.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3,3.59,5.185,10.5,33.36,220,9200,21500,2,4,2001,11,158.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3,3.6,5.234999999999999,10.5,33.36,220,9200,21500,1,3,2002,11,176.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3,4.11,5.56,10.5,33.36,220,9200,21500,2,5,2003,11,183.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3,4.32,5.57,10.5,33.36,220,9200,21500,2,5,2004,11,184.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3,5.01,6.645,10.5,33.36,220,9200,21500,1,3,2005,11,160.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3,4.09,6.645,10.5,33.36,220,9200,21500,3,2,2006,11,176.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3,4.09,5.42,10.5,33.36,220,9200,21500,1,2,2007,11,170.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3,4.22,5.795,10.5,33.36,220,9200,21500,3,5,2008,11,173.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3,3.83,5.965,10.5,33.36,220,9200,21500,2,1,2009,11,165.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3,3.85,5.785,10.5,33.36,220,9200,21500,1,3,2010,11,181.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3,3.62,6.62,10.5,33.36,220,9200,21500,1,3,2011,11,156.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3,3.88,5.234999999999999,10.5,33.36,220,9200,21500,3,2,2012,11,182.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3,2.89,4.755,10.5,33.36,220,9200,21500,1,5,1990,11,174.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,3.87,4.915,10.5,33.36,220,9200,21500,2,5,1991,11,145.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,3.66,6.03,10.5,33.36,220,9200,21500,3,3,1992,11,157.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,4.54,5.935,10.5,33.36,220,9200,21500,3,2,1993,11,146.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,4.35,5.74,10.5,33.36,220,9200,21500,1,3,1994,11,157.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,3.47,4.795,10.5,33.36,220,9200,21500,2,4,1995,11,171.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,3.31,6.58,10.5,33.36,220,9200,21500,2,2,1996,11,155.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,3.85,6.165,10.5,33.36,220,9200,21500,2,3,1997,11,155.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,3.03,5.375,10.5,33.36,220,9200,21500,1,5,1998,11,153.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,3.86,5.565,10.5,33.36,220,9200,21500,1,4,1999,11,148.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,3.79,5.109999999999999,10.5,33.36,220,9200,21500,1,1,2000,11,165.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,4.57,6.015000000000001,10.5,33.36,220,9200,21500,1,1,2001,11,151.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,2.75,4.43,10.5,33.36,220,9200,21500,2,5,2002,11,167.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,2.76,4.550000000000001,10.5,33.36,220,9200,21500,3,1,2003,11,153.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,4.24,5.585,10.5,33.36,220,9200,21500,2,3,2004,11,148.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,4.37,5.715,10.5,33.36,220,9200,21500,2,4,2005,11,145.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,3.37,5.145,10.5,33.36,220,9200,21500,1,1,2006,11,168.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,4.39,5.734999999999999,10.5,33.36,220,9200,21500,1,3,2007,11,152.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,3.29,4.82,10.5,33.36,220,9200,21500,3,4,2008,11,158.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,2.67,4.85,10.5,33.36,220,9200,21500,1,1,2009,11,148.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,4.66,6.63,10.5,33.36,220,9200,21500,2,5,2010,11,162.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,3.54,5.465,10.5,33.36,220,9200,21500,3,4,2011,11,154.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3,3.35,4.48,10.5,33.36,220,9200,21500,2,4,2012,11,169.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4,2.3,5.21,8.14,33.92,40,7800,19000,3,3,1990,5,190.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4,2.8,3.605,8.14,33.92,40,7800,19000,3,1,1991,5,175.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4,2.76,4.26,8.14,33.92,40,7800,19000,2,3,1992,5,185.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4,2.63,3.83,8.14,33.92,40,7800,19000,3,3,1993,5,176.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4,2.28,4.635,8.14,33.92,40,7800,19000,1,5,1994,5,191.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4,2.34,4.695,8.14,33.92,40,7800,19000,3,1,1995,5,180.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4,2.46,5.495,8.14,33.92,40,7800,19000,1,2,1996,5,170.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4,2.35,5.765000000000001,8.14,33.92,40,7800,19000,1,5,1997,5,182.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4,3.51,6.565,8.14,33.92,40,7800,19000,1,3,1998,5,191.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4,2.58,4.94,8.14,33.92,40,7800,19000,1,2,1999,5,183.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4,2.88,6.415,8.14,33.92,40,7800,19000,1,2,2000,5,178.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4,3.95,5.875,8.14,33.92,40,7800,19000,2,4,2001,5,189.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4,2.09,4.72,8.14,33.92,40,7800,19000,3,4,2002,5,194.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4,3.46,5.545,8.14,33.92,40,7800,19000,2,4,2003,5,165.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4,3.68,4.815,8.14,33.92,40,7800,19000,1,1,2004,5,178.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4,1.96,4.595,8.14,33.92,40,7800,19000,2,1,2005,5,173.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4,1.94,4.885,8.14,33.92,40,7800,19000,3,3,2006,5,195.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4,3.58,5.96,8.14,33.92,40,7800,19000,1,5,2007,5,195.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4,3.32,5.74,8.14,33.92,40,7800,19000,2,3,2008,5,170.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4,2.56,5.04,8.14,33.92,40,7800,19000,3,5,2009,5,181.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4,1.7,3.75,8.14,33.92,40,7800,19000,3,3,2010,5,179.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4,2.72,5.404999999999999,8.14,33.92,40,7800,19000,1,1,2011,5,167.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4,1.76,3.665,8.14,33.92,40,7800,19000,1,3,2012,5,179.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
4,2.48,4.85,8.14,33.92,40,7800,19000,1,4,1990,11,167.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
4,2.64,4.385,8.14,33.92,40,7800,19000,3,5,1991,11,188.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
4,1.95,4.03,8.14,33.92,40,7800,19000,3,3,1992,11,192.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
4,1.99,2.925,8.14,33.92,40,7800,19000,3,1,1993,11,167.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
4,1.43,2.83,8.14,33.92,40,7800,19000,3,4,1994,11,185.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
4,2.92,4.915,8.14,33.92,40,7800,19000,1,2,1995,11,170.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
4,2.66,4.720000000000001,8.14,33.92,40,7800,19000,1,1,1996,11,168.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
4,2.09,4.275,8.14,33.92,40,7800,19000,3,1,1997,11,182.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
4,2.32,4.015000000000001,8.14,33.92,40,7800,19000,2,4,1998,11,189.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
4,1.75,2.845,8.14,33.92,40,7800,19000,3,1,1999,11,192.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
4,2.52,3.31,8.14,33.92,40,7800,19000,3,5,2000,11,172.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
4,2.13,4.08,8.14,33.92,40,7800,19000,1,2,2001,11,194.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
4,1.66,3.01,8.14,33.92,40,7800,19000,2,5,2002,11,170.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
4,2.56,4.234999999999999,8.14,33.92,40,7800,19000,1,4,2003,11,190.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
4,2.21,3.84,8.14,33.92,40,7800,19000,3,4,2004,11,173.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
4,2.11,3.89,8.14,33.92,40,7800,19000,1,1,2005,11,184.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
4,1.71,3.635,8.14,33.92,40,7800,19000,3,2,2006,11,183.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
4,1.51,3.555,8.14,33.92,40,7800,19000,3,2,2007,11,193.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
4,2.32,3.77,8.14,33.92,40,7800,19000,2,1,2008,11,179.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
4,3.12,3.95,8.14,33.92,40,7800,19000,1,3,2009,11,165.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
4,1.55,3.12,8.14,33.92,40,7800,19000,1,4,2010,11,180.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
4,2.18,3.825,8.14,33.92,40,7800,19000,1,3,2011,11,168.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
4,2.45,4.185,8.14,33.92,40,7800,19000,1,3,2012,11,194.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
4,3.1,4.279999999999999,8.97,33.71,40,8100,19500,2,4,1990,5,191.0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4,1.99,4.9,8.97,33.71,40,8100,19500,1,3,1991,5,172.0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4,2.42,4.245,8.97,33.71,40,8100,19500,2,1,1992,5,171.0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4,3.66,6.300000000000001,8.97,33.71,40,8100,19500,3,5,1993,5,172.0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4,3.71,5.26,8.97,33.71,40,8100,19500,2,3,1994,5,179.0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4,3.37,4.795,8.97,33.71,40,8100,19500,1,4,1995,5,175.0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4,2.76,5.52,8.97,33.71,40,8100,19500,3,4,1996,5,186.0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4,2.31,5.565,8.97,33.71,40,8100,19500,2,2,1997,5,175.0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4,2.76,4.31,8.97,33.71,40,8100,19500,2,3,1998,5,170.0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4,1.67,4.095000000000001,8.97,33.71,40,8100,19500,2,5,1999,5,173.0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4,2.78,4.41,8.97,33.71,40,8100,19500,2,4,2000,5,194.0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4,2.27,4.89,8.97,33.71,40,8100,19500,1,1,2001,5,182.0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4,2.39,5.48,8.97,33.71,40,8100,19500,2,1,2002,5,190.0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4,3.03,6.24,8.97,33.71,40,8100,19500,3,1,2003,5,187.0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4,2.21,3.61,8.97,33.71,40,8100,19500,2,5,2004,5,182.0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4,2.03,4.765000000000001,8.97,33.71,40,8100,19500,3,4,2005,5,183.0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4,2.6,5.225,8.97,33.71,40,8100,19500,1,3,2006,5,190.0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4,1.73,3.745,8.97,33.71,40,8100,19500,2,2,2007,5,177.0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4,2.84,4.895,8.97,33.71,40,8100,19500,2,4,2008,5,188.0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4,2.05,4.54,8.97,33.71,40,8100,19500,2,4,2009,5,184.0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4,2.87,5.6,8.97,33.71,40,8100,19500,2,3,2010,5,165.0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4,3.48,5.21,8.97,33.71,40,8100,19500,1,5,2011,5,193.0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4,2.36,3.705,8.97,33.71,40,8100,19500,1,1,2012,5,165.0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4,2.61,4.24,8.97,33.71,40,8100,19500,1,5,1990,11,187.0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
